SECID;SHORTNAME;NAME;TYPENAME;ISIN;REGNUMBER;LISTLEVEL;FACEUNIT;PRIMARY_BOARDID;PRIMARY_BOARD_TITLE;EMITENTNAME;INN;LOTSIZE
RU000A101TR6;ЭТС 1Р02;ЭнергоТехСервис 001Р-02;Биржевые облигации;RU000A101TR6;4B02-02-00490-R-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью ""Энерготехсервис""";7203126844;1
RU000A101TT2;РЖД 1Б-01;РЖД 001Б-01;Корпоративные облигации;RU000A101TT2;4-01-65045-D-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"открытое акционерное общество ""Российские железные дороги""";7708503727;1
RU000A101TZ9;СберИОС280;СберИОС 001Р-280R 5Y США-ШВЕЙЦ;Биржевые облигации;RU000A101TZ9;4B02-279-01481-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A101U20;СберИОС278;СберИОС 001Р-278R 3.5Y PP 75%;Биржевые облигации;RU000A101U20;4B02-278-01481-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A101U38;Промсвб3P1;Промсвязьбанк 003P-01;Биржевые облигации;RU000A101U38;4B02-01-03251-B-003P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Промсвязьбанк""";7744000912;1
RU000A101U46;ВТБ Б-1-85;Банк ВТБ (ПАО) Б-1-85;Биржевые облигации;RU000A101U46;4B02-85-01000-B-001P;1;RUB;TQCB;Т+: Облигации - безадрес.;Банк ВТБ (публичное акционерное общество);7702070139;1
RU000A101U61;Ульоб35002;Минфин Ульяновской обл. 35002;Региональные облигации;RU000A101U61;RU35002ULN0;1;RUB;TQCB;Т+: Облигации - безадрес.;Министерство финансов Ульяновской области;7325001151;1
RU000A101U79;ХКФинБ1P4;ХК Финанс ООО БО 001Р-04;Биржевые облигации;RU000A101U79;4B02-04-36426-R-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью ""ХК Финанс""";7743889590;1
RU000A101U95;ИА ДОМ14P2;ДОМ.РФ Ипотечный агент 14-002P;Корпоративные облигации;RU000A101U95;4-14-00307-R-002P;1;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью ""ДОМ.РФ Ипотечный агент""";7727290538;1
RU000A101UE2;РСЭКСМБ2Р3;РОСЭКСИМБАНК 002P-03;Биржевые облигации;RU000A101UE2;4B02-03-02790-B-002P;2;RUB;TQCB;Т+: Облигации - безадрес.;Государственный специализированный Российский экспортно-импортный банк (акционерное общество);7704001959;1
RU000A101UG7;СвердлОбл7;Свердловская область 34007;Региональные облигации;RU000A101UG7;RU34007SVS0;1;RUB;TQCB;Т+: Облигации - безадрес.;Министерство финансов Свердловской области;6661004608;1
RU000A101UL7;ГЕНЕТИКБ01;ЦГРМ ГЕНЕТИКО;Биржевые облигации;RU000A101UL7;4B02-01-00549-R;3;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью ""Центр Генетики и Репродуктивной Медицины ""ГЕНЕТИКО""";7736650850;1
RU000A101UQ6;ИКС5ФинP12;ИКС 5 ФИНАНС 001P-12;Биржевые облигации;RU000A101UQ6;4B02-12-36241-R-001P;1;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью ""ИКС 5 ФИНАНС""";7715630469;1
RU000A101UR4;БСК 1Р-02;Башкирская содовая 001Р-02;Биржевые облигации;RU000A101UR4;4B02-02-01068-K-001P;1;RUB;TQCB;Т+: Облигации - безадрес.;"Акционерное общество ""Башкирская содовая компания""";268008010;1
RU000A101UU8;Соц.разв01;СФО Социального развия 01;Корпоративные облигации;RU000A101UU8;4-01-00550-R;2;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью ""Специализированное финансовое общество ""Социального развития""";9705140370;1
RU000A101UW4;Соц.разв02;СФО Социального развия 02;Корпоративные облигации;RU000A101UW4;4-02-00550-R;2;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью ""Специализированное финансовое общество ""Социального развития""";9705140370;1
RU000A101UX2;СберИОС281;СберИОС 001Р-281R 6m DGTUSDRUB;Биржевые облигации;RU000A101UX2;4B02-280-01481-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A101UZ7;СберИОС282;СберИОС 001Р-282R 5Г БТЕХ ИНД;Биржевые облигации;RU000A101UZ7;4B02-281-01481-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A101V03;СберИОС284;СберИОС 001Р-284R IMOEX_asn 4Г;Биржевые облигации;RU000A101V03;4B02-283-01481-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A101V11;СберИОС283;СберИОС 001Р-283R 5Y ТЕХ;Биржевые облигации;RU000A101V11;4B02-282-01481-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A101V37;ГарИнв1P07;ФПК Гарант-Инвест БО 001P-07;Биржевые облигации;RU000A101V37;4B02-07-71794-H-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Акционерное общество ""Коммерческая недвижимость Финансово-промышленной корпорации ""Гарант-Инвест""";7726637843;1
RU000A101V78;ВТБ Б-1-88;Банк ВТБ (ПАО) Б-1-88;Биржевые облигации;RU000A101V78;4B02-88-01000-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;Банк ВТБ (публичное акционерное общество);7702070139;1
RU000A101V86;ВТБ Б-1-89;Банк ВТБ (ПАО) Б-1-89;Биржевые облигации;RU000A101V86;4B02-89-01000-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;Банк ВТБ (публичное акционерное общество);7702070139;1
RU000A101V94;ВТБ Б-1-90;Банк ВТБ (ПАО) Б-1-90;Биржевые облигации;RU000A101V94;4B02-90-01000-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;Банк ВТБ (публичное акционерное общество);7702070139;1
RU000A101VA8;ВТБ Б-1-91;Банк ВТБ (ПАО) Б-1-91;Биржевые облигации;RU000A101VA8;4B02-91-01000-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;Банк ВТБ (публичное акционерное общество);7702070139;1
RU000A101VB6;ВТБ Б-1-92;Банк ВТБ (ПАО) Б-1-92;Биржевые облигации;RU000A101VB6;4B02-92-01000-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;Банк ВТБ (публичное акционерное общество);7702070139;1
RU000A101VC4;ВТБ Б-1-93;Банк ВТБ (ПАО) Б-1-93;Биржевые облигации;RU000A101VC4;4B02-93-01000-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;Банк ВТБ (публичное акционерное общество);7702070139;1
RU000A101VD2;ВТБ Б-1-94;Банк ВТБ (ПАО) Б-1-94;Биржевые облигации;RU000A101VD2;4B02-94-01000-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;Банк ВТБ (публичное акционерное общество);7702070139;1
RU000A101VE0;ВТБ Б-1-95;Банк ВТБ (ПАО) Б-1-95;Биржевые облигации;RU000A101VE0;4B02-95-01000-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;Банк ВТБ (публичное акционерное общество);7702070139;1
RU000A101VK7;СберИОС286;СберИОС 001Р-286R 5Г DEF ИНД;Биржевые облигации;RU000A101VK7;4B02-285-01481-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A101VL5;СберИОС285;СберИОС 001Р-285R ТАТН_prt 5Г;Биржевые облигации;RU000A101VL5;4B02-284-01481-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A101VR2;ЭТС 1Р03;ЭнергоТехСервис 001Р-03;Биржевые облигации;RU000A101VR2;4B02-03-00490-R-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью ""Энерготехсервис""";7203126844;1
RU000A101VS0;СберИОС288;СберИОС 001Р-288R 5Г ESG;Биржевые облигации;RU000A101VS0;4B02-286-01481-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A101VT8;СберИОС289;СберИОС 001Р-289R USDRUB ШАРК;Биржевые облигации;RU000A101VT8;4B02-287-01481-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A101VU6;СберИОС290;СберИОС 001Р-290R 3Г Top Five;Биржевые облигации;RU000A101VU6;4B02-288-01481-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A101W28;СберИОС276;СберИОС 001Р-276R 5Г CDX 75%;Биржевые облигации;RU000A101W28;4B02-289-01481-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A101W36;СберИОС277;СберИОС 001Р-277R 5Г H.C.75%;Биржевые облигации;RU000A101W36;4B02-290-01481-B-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A101WB4;ЧТПЗ 1P5;ПАО ЧТПЗ 001P-05;Биржевые облигации;RU000A101WB4;4B02-05-00182-A-001P;2;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Челябинский трубопрокатный завод""";7449006730;1
RU000A101WD0;ЯрОбл35018;Ярославская область 35018;Региональные облигации;RU000A101WD0;RU35018YRS0;1;RUB;TQCB;Т+: Облигации - безадрес.;Департамент финансов Ярославской области;7604002902;1
